id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,method_consistent,surface_preserved,predicted_key_type,classification_reason,negation_significant,key_confidence
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,3,to watch the display,108,128,2,1.2343750298023224,-1.4898055791854858,-0.25543054938316345,-1.4531250223517418,False,1,-1.0781249403953552,-0.29284387826919556,-1.3709688186645508,-3.7656249925494194,True,5.765624992549419,True,True,The mechanic does not want to watch the display and hear the contactor during startup at the maintenance bay.,"Scenario: The warehouse forklift sometimes powers up only after the key is cycled twice. The mechanic does not want to watch the display and hear the contactor during startup at the maintenance bay. Should I walk to the bay or drive the forklift there?
Option1: Walk to the bay
Option2: Drive the forklift there
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Negated only the target span by inserting 'does not want to watch' while preserving all other content.,2,2.8750000074505806,-2.929882287979126,-0.05488228052854538,0.18749995529651642,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,0.4166665673255921
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,4,and hear the contactor,129,151,2,2.218750074505806,-2.321978807449341,-0.10322873294353485,-0.4687499776482582,False,2,0.8125,-1.1797420978546143,-0.36724209785461426,-1.8750000521540642,False,1.8750000521540642,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,5,during startup at the maintenance bay.,152,190,2,1.6562500149011612,-1.8309202194213867,-0.17467020452022552,-1.031250037252903,False,2,1.7968750596046448,-1.9502966403961182,-0.1534215807914734,-0.8906249925494194,False,1.031250037252903,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
90,2,1.359375,-1.5879613161087036,-0.2285863161087036,logprobs,5,True,True,shortcut_evidence,True,1,0,I am updating my bike-cage file.,10,42,1,-7.406249899533577,-0.0006147435633465648,-7.406864643096924,-8.765624899533577,True,1,-2.499999925494194,-0.07889111340045929,-2.5788910388946533,-3.859374925494194,True,10.765624899533577,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
90,2,1.359375,-1.5879613161087036,-0.2285863161087036,logprobs,5,True,True,shortcut_evidence,True,1,1,The facilities clerk scans paper proof,43,81,1,-7.234374971012585,-0.0007295898394659162,-7.235104560852051,-8.593749971012585,True,1,-10.359375284733687,-3.214019307051785e-05,-10.359407424926758,-11.718750284733687,True,13.718750284733687,True,True,"The facilities clerk does not scan paper proof and discards it, while the frame sticker must remain active on the bike frame.","Scenario: I am updating my bike-cage file. The facilities clerk does not scan paper proof and discards it, while the frame sticker must remain active on the bike frame. What should I submit to the facilities clerk?
Option1: A paper copy of the frame sticker
Option2: The physical frame sticker
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,0.9531249701976776,-1.2792118787765503,-0.3260869085788727,-0.4062500298023224,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,0.9027778440051609
90,2,1.359375,-1.5879613161087036,-0.2285863161087036,logprobs,5,True,True,shortcut_evidence,True,1,2,and discards it,82,97,1,-11.69531218758857,-8.895480277715251e-06,-11.695321083068848,-13.05468718758857,True,1,-3.015624977648258,-0.047856830060482025,-3.0634818077087402,-4.374999977648258,True,15.05468718758857,True,True,"The facilities clerk scans paper proof and does not discard it, while the frame sticker must remain active on the bike frame.","Scenario: I am updating my bike-cage file. The facilities clerk scans paper proof and does not discard it, while the frame sticker must remain active on the bike frame. What should I submit to the facilities clerk?
Option1: A paper copy of the frame sticker
Option2: The physical frame sticker
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Negated only the target span by inserting 'does not' before 'discard it'; all other text preserved.,2,1.4218750298023224,-1.6380033493041992,-0.21612831950187683,0.06250002980232239,False,True,,shortcut_key,negation does not flip and its probability change is below the threshold,False,0.13888895511627197
90,2,1.359375,-1.5879613161087036,-0.2285863161087036,logprobs,5,True,True,shortcut_evidence,True,1,3,while the frame sticker must remain active on,99,144,2,1.109375,-1.3943778276443481,-0.28500282764434814,-0.25,False,1,-7.906250009022187,-0.00036906293826177716,-7.906619071960449,-9.265625009022187,True,11.265625009022187,True,True,"The facilities clerk scans paper proof and discards it, while the frame sticker must not remain active on the bike frame.","Scenario: I am updating my bike-cage file. The facilities clerk scans paper proof and discards it, while the frame sticker must not remain active on the bike frame. What should I submit to the facilities clerk?
Option1: A paper copy of the frame sticker
Option2: The physical frame sticker
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,0.375,-0.8981235027313232,-0.5231235027313232,-0.984375,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
90,2,1.359375,-1.5879613161087036,-0.2285863161087036,logprobs,5,True,True,shortcut_evidence,True,1,4,the bike frame.,145,160,1,-2.5781249925494194,-0.0731809213757515,-2.651305913925171,-3.9374999925494194,True,2,2.5156250670552254,-2.5933382511138916,-0.07771318405866623,1.1562500670552254,False,5.937499992549419,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,0,The harbor office said my small boat can,10,50,2,5.421875203959644,-5.426284313201904,-0.004409109242260456,2.125000170432031,False,1,-2.4062498956918716,-0.08631788194179535,-2.492567777633667,-5.703124929219484,True,7.703124929219484,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,1,be added,51,59,2,3.140625111758709,-3.182971715927124,-0.04234660416841507,-0.15624992176890373,False,1,-2.484375022351742,-0.08008382469415665,-2.5644588470458984,-5.7812500558793545,True,7.7812500558793545,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,2,to the mooring list,60,79,2,6.906249868217856,-6.907250881195068,-0.0010010129772126675,3.609374834690243,False,2,0.75,-1.1368716955184937,-0.38687169551849365,-2.5468750335276127,False,3.609374834690243,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,3,after staff read the hull number,80,112,2,11.796875045154593,-11.796882629394531,-7.584239938296378e-06,8.50000001162698,False,1,-0.171875,-0.6108977794647217,-0.7827727794647217,-3.4687500335276127,True,10.50000001162698,True,True,Scenario: The harbor office said my small boat can be added to the mooring list after staff do not read the hull number from the stern and match it to the registration.,"Scenario: The harbor office said my small boat can be added to the mooring list after staff do not read the hull number from the stern and match it to the registration. The office is at the top of the dock ramp. Should I walk to the office or bring the boat to the ramp?
Option1: Bring the boat to the ramp
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Inserted 'do not' into the target span to negate it while preserving all other content.,2,4.093749836087227,-4.110289096832275,-0.016539260745048523,0.7968748025596142,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,4,from the stern,113,127,2,10.453124688534444,-10.453153610229492,-2.8921695047756657e-05,7.156249655006832,False,1,-0.15625,-0.6180707812309265,-0.7743207812309265,-3.4531250335276127,True,9.156249655006832,True,True,Scenario: The harbor office said my small boat can be added to the mooring list after staff read the hull number not from the stern and match it to the registration.,"Scenario: The harbor office said my small boat can be added to the mooring list after staff read the hull number not from the stern and match it to the registration. The office is at the top of the dock ramp. Should I walk to the office or bring the boat to the ramp?
Option1: Bring the boat to the ramp
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.8437499217689037,-2.9003260135650635,-0.056576091796159744,-0.45312511175870895,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,5,and match it,128,140,2,0.1875,-0.7912854552268982,-0.6037854552268982,-3.1093750335276127,False,1,-0.6562500596046448,-0.4179159998893738,-1.0741660594940186,-3.9531250931322575,True,5.9531250931322575,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,6,to the registration.,141,161,2,3.2343749403953552,-3.2730040550231934,-0.038629114627838135,-0.06250009313225746,False,2,2.28125,-2.37851881980896,-0.09726881980895996,-1.0156250335276127,False,1.0156250335276127,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,7,The office is at the top of the,162,193,1,0.0,-0.693147599697113,-0.693147599697113,-3.2968750335276127,True,1,-2.7656250037252903,-0.061037059873342514,-2.826662063598633,-6.062500037252903,True,8.062500037252903,True,True,The office is not at the top of the dock ramp.,"Scenario: The harbor office said my small boat can be added to the mooring list after staff read the hull number from the stern and match it to the registration. The office is not at the top of the dock ramp. Should I walk to the office or bring the boat to the ramp?
Option1: Bring the boat to the ramp
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.890625011175871,-2.944679021835327,-0.05405401065945625,-0.4062500223517418,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,0.9027778274483151
91,2,3.2968750335276127,-3.3332056999206543,-0.03633066639304161,logprobs,9,True,False,constraint_evidence,True,1,8,dock ramp.,194,204,2,1.6406250596046448,-1.8178160190582275,-0.17719095945358276,-1.656249973922968,False,1,-2.3750000819563866,-0.08894220739603043,-2.463942289352417,-5.671875115483999,True,7.671875115483999,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
92,1,-16.96093730638735,-1.9361264946837764e-07,-16.9609375,logprobs,5,True,False,constraint_evidence,False,1,0,I need,10,16,1,-21.0390625,0.0,-21.0390625,-4.0781251936126495,False,1,-17.804686710369026,-7.896309739408025e-07,-17.8046875,-0.8437494039816755,False,4.0781251936126495,True,True,Scenario: I do not need to tell the auction clerk that the extra bidder sheets are under the podium.,"Scenario: I do not need to tell the auction clerk that the extra bidder sheets are under the podium. She is calling live bids. How should I pass the message?
Option1: Send a silent message on the staff channel
Option2: Interrupt her verbally at the podium
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-18.1484375,0.0,-18.1484375,-1.1875001936126495,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
